,author,content,title
448,,"
د ولسي جرګي او د مشرانو د جرګي لپاره يو سرخلاصي ليکد ولسي جرګي او د مشرانو دجرګي محترمو رئيس صاحبانو او محترمو وکيل صاحبانو اسلام عليکم ورحمت اللۀ وبرکاتهد قدر وړ مشرانو: لکه څرنګه چي هر څوک پدي پوهيږي چي زمونږ په ملک کي تقريباً دري لسيزي په جنګونو او برباديو تيري شوي او د افغانستان ټول خلک لدي څخه متاْثر شول په هر کور او ټبر کي خلک په شهادت ورسيدل، او يا يي د وجود له اعضاؤ څخه يوه برخه کمه شوه يعني معيوب شول، کونډي او يتيمان ور ته پاتي شول او د ټولو افغانانو اقتصادي وضعه له صفر سره برابره شوه. هر څه چي وشول زه په هغي تبصره نه کوم. زما مقصد دخلکو د کار په باره کي دي چي دا اوس زمونږ د ملت زياته برخه خلک يا بيکاره دي او يا په پاکستان، ايران او يا په نورو ملکونو کي خواري او مزدوري کوي. اوهغه افغانان چي له خپلي خاوري څخه دباندي کار کوي ډير دذلت او خوارۍ په دشل کي شپي او ورځي صبا کوي يعني په ډيره کمه اجوره دپرديو دسپکو سپوروامرونو ﻻندي کار کوي او د خپل فاميل لپاره يو څه پيدا کوي، خو بر عکس هغه خارجي کارګران چي زمونږ ملک ته د مزدورۍ لپاره راځی ډير په قدر او عزت سره دلته کار کوي ډير لوړ معاشونه اخلي او حتيِ تر کوره د ﻻري خرڅ هم ورکول کيږي. مثلاُ ږمونږ افغانان ورونه پاکستان او ايران ته په زياته پيمانه د کار لپاره روان دي او هلته کار کوي يو عادي مزدور ته د ورځي سل(100) او يا يوسل او شل (120) روپۍ چي دوي امريکايي ډالر تري جوړيږي ورکوي او يو فني کارګر ته د پنځو (5) امريکايي ډالرو څخه هيڅ څوک زياتي پيسي نه ورکوي چي يوافغان هم په باندني ملک کي د 150 امريکايي ډالرو څخه په مياشت کي زياتي پيسي نشي پيداکولي حال داچي په افغانستان کي يو پاکستاني، ايراني، ترکي، هندي، فليپيني او ياد نورو ملکونو کارګران هر يو په مياشت کي له 600 څخه نيولي تر 1200 امريکايي ډالرو پوري معاشونه اخلي. زمونږ تعليم يافته خلک چي په افغانستان کي د خارجي موسسو سره کار کوي هغه خلک چي ماستري او يا دکتورا ولري په مياشت کي تر 2500 ډالرو څخه زيات معاش نشي اخستلي او د نورو افغانانو معاشونه خو د 300 او 700 امريکايي ډالرو تر منځه دي خو يو عادي خارجي چي يواځي خط ليکلي شي او کمپيوټر يي ذده کړي وي نو دهغه معاش به د 7000 امريکايي ډالرو څخه تر 20000 او يا لدي زيات امريکايي ډالر وي.هغه نور فسادونه چي دوي (خارجيانو) را منځته کړيدي هغه خو بل جنجال دي.او زمونږ خواخوږي مشران هم په افتخار سره واي چي مونږ مسلکي خلک نلرو نو ځکه بايد خارجيان کار وکړي او زمونږ خپل ورونه بايد چي وﻻړ شي او د پنجابيانو او ايرانيانو او يا د نورو مزدوري وکړي.نو د مشرانو جرګي او د ولسي جرګي محترمو استازو او د دي خوار او بيچاره ولس نماينده ګانو څرنګه چي دغه غريب او بيچاره ولس تاسو ته خپلي راي درکړيدي او تاسي يي خپل وکيلان کړي ياست هغه ددي لپاره چي تاسي ددوي غم وخورۍ او تاسي اوس ددي ملک مقننه قوه په ﻻس کي لرۍ نو د خداي په خاطر ددي غريب او بيچاره ملت غم وخورۍ او شپه او ورځ ددي ملت لپاره کار وکړۍ ترڅو دي خلکو ته کار پيدا کړۍ او کوشش وکړۍ چي دا غريب او بيچاره ولس مو له مصيبتونو او کړاوونو څخه دروشنايي په طرف روان کړۍ.
بريالي اوسۍ.ستاسي خادم محمد اسرارله جلال اباد څخه  ", ولسي جرګې او د مشرانو د جرګې ته سرخلاصي ليک
449,خليل الله سروري,"
 د افغان- هوتكي پاڅون درې سوومه كاليزه د روان لمريز كال د مرغومي د مياشتې پر اتمه نېټه چې د ۲۰۰۵م كال د ډسمبر له ۲۹مې سره سمون خوري، په كندهار كې د اطلاعاتو، كلتور او ګرځندوى رياست، په دې ولايت كې 	 راپور : صالح محمد صالح انځورونه : خليل الله سروري د افغان- هوتكي پاڅون درې سوومه كاليزه د روان لمريز كال د مرغومي د مياشتې پر اتمه نېټه چې د ۲۰۰۵م كال د ډسمبر له ۲۹مې سره سمون خوري، په كندهار كې د اطلاعاتو، كلتور او ګرځندوى رياست، په دې ولايت كې د مېشتو ازادو ليكوالو او په لويه كې د جرمني مېشتې (د افغان كلتوري ودې ټولنې) په نوښت د لومړي ځل لپاره ولمانځل شوه.  د مراسمو لومړۍ برخه څېړنغونډه وه، چې د منډيګك په ماڼۍ كې د هېواد د بېلابېلو ولايتونو څخه راغلو ليكوالو، شاعرانو مخورو او دولتي چارواكو په ګډون د سهار پر ۹ بجو د قاري عبدالله كاموال له خوا د قران كريم د څو مباركو ايتونو په تلاوت سره پيل شوه، د غونډې ويندويي د كندهار د اطلاعاتو، كلتور او ګرځندوى رياست رئيس عبدالمجيد بابي كوله او ټولو ګډونوالو ته يې ښه راغلاست ووايه.  كندهار والي اسدالله خالد د ښه راغلاست تر څنګ د هېواد اوسنۍ سياسي وضعې ته په اشارې سره خپلې خبرې اوږدې كړې او د داسې غونډو ارزښت يې وښود او هيله يې وكړه چې داسې نورې غونډې دې هم جوړې شي.  ورپسې د بېنوا فرهنګي ټولنې مشر عبدالاحمد محمديار د هغو ټولو كسانو ا و ټولنو څخه مننه وكړه چې د دې څېړنغونډې په جوړولو كې يې مرسته كړې وه.  تر محمديار وروسته ډاكټر عبدالرزاق پالوال، عبدالغفور لېوال، عبدالكريم طالب، عصمت الله زهير، محمد صادق ژړك، عبدالقديم پتيال، بارك عاطفي او يوشمېر نورو ليكوالو خپلې ليكنې واورولې. ورپسې د غونډې درې كسيزې جرګه ګۍ د غونډې پرېكړه ليك واوراوه، چې د ځينو ګډونوالو له خوا ځينې مادې ورزياتې شوې، د غونډې په وروستۍ برخه كې د كندهار د عالمانو رئيس خپلې خبرې وكړې او غونډه يې د دعايې په لوستلو سره پايته ورسوله.  غرمنۍ هم په همدې ماڼۍ كې د مېلمنو لپاره تياره شوې وه. تر غرمنۍ او لمانځه وروسته مېلمنو د علامه رشاد بابا په نامه نوى جوړ شوى نندارتون، دغه راز هوتكي واكمنۍ پلازمېنې (نارنج ماڼۍ) چې د كندهار په زاړه ښار كې پرته ده او د هېواد له ارزښتمنو تاريخي ځايونو څخه شمېرل كېږي، وكتله.  د يادولو وړ ده چې دغه ماڼۍ د چارواكو د بېغورۍ له كبله له ستر ګواښ سره مخ ده، دغه راز مېلمانه د حاجي ميرويس خان نيكه زيارت ته هم لاړل، چې د فرهنګيانو له خوا ورته د ګلونو ډالۍ راوړل شوې وه.  د ماښامنۍ لپاره خوشبخت سالون ټاكل شوى و، چې هورې د موسيقۍ او مشاعرې ترتيبات هم نيول شوي وو، چې تكړه سندرغاړي ښاغلي حاجي عبدالرحمن رحماني سيمينار ته لا ښكلا ورپه برخه كړه چې ځينو ځوانانو د اتڼ پروګرام هم درلود، رحماني په خپل خوندور اواز سره ډېرې ښكلې سندرې وويلې، چې ګډونوالو يې ډېر هركلى وكړ. نوموړى د موسيقۍ استاد دى چې په ډنمارك كې په انګريزي او ډنماركي ژبه د كلاسيكۍ موسيقۍ درس وركوي او په سلګونو شاګردان يې روزلي دي.  تر موسيقۍ وروسته مشاعره پيل شوه چې تر سهاره پورې يې دوام وكړ، د هېواد له بېلابېلو ولايتونو څخه راغلو شاعرانو خپل شعرونه واورول، چې په منځ منځ كې د كندهار نندارې له خوا نندارليكونه (نمايشنامې) او ځينې تمثيلي سندرې واورول شوې، چې محفل يې لا تود وساته. چې ويندويي يې تكړه وياند عبدالقادر كلاتوال كوله.
















































































































































































































































































































































































































































































































































 
ددې څېړندغونډي  په لسګونه انځورونه دلته وګوری  ",په كندهار ښار كې د افغان هوتكي پاڅون درې سوومه كاليزه ولمانځل شوه
450,حقمل,"
					    					    په هغه ريموټ کنټرول چاودنه کې چې  دپنجشنبې پر ماښام دهلمند ولايت د هزارجُفت په ولسوالى کې رامينځ ته شوه ٤ تنه ځايې پوليس وژل شوى او ٨ تنه نور ټپيان شوى دى .چاودنه په هغه زړه ودانۍ کې شوى چې پوليسو غوښتل پر دغه ودانۍ کې نوې امنيتې پوسته  جوړه کړى .پوليسو د پېښې په اړوند څوک نه دى نيولى خوا وايې په دې برخه کې يې پلټنې په سيمه کې پيل کړې دى . تپيان د هلمند يو روغتون ته ليږدول شوى دى . ",١٢ تنه پوليس په هلمند کې مړه او ټپيان شوى دى .
451,حقمل,"
					    					    د خوست د صبريو او د پکتيا د بلخيلو منګلو قومونو  ترمينځ په هغه شخړه کې چې د غره  په سر رامينځ ته شوى  يو تن مړ او دوه تنه ټپيان شوى دى . ددغو داوړو قومونو ترمينځ د کلنو کلونو راعيسې د غر په سر  شخړې شوى دى  چې کابو ٥٠ تنه په کې د دواړو لورو څخه وژل شوى دى . په اوسنۍ شخړه کې دواړو لورو له سپکو او درندو وسلو څخه کار اخيستى اوشخړه هغه وخت  پاى ته رسيدلې ده چې ځايې پوليس دغې سيمې ته ورسيدل . ددغو دواړو قومونو ترمينځ څه موده وړاندې سوله شوى وه .					    ",په قومى شخړه کې يو تن مړ او دوه تنه ژوبل شوى دى .
452,حقمل,"
					    					    د پاکستان يوې محکمې د طالبانو يو مشر قوماندان  ملا داد الله  د پاکستان د پارلمان د غړى  مولانا محمد خان شيرانى د وژنې د ناکامه هڅې په تور په غيابى توګه په  عمرى بند محکوم کړ .  په دادالله اودده پر دريو نورو افغان ملګرو داتور لګيدلى چې پر مولانا شيرانې  چې د پاکستان د جماعت اسلامى ګوند غړى دى  د کال ٢٠٠٤ د نوامبر په ١٨ د پاکستان د بلوجستان په ايالت کې د ليرې نه  د ريموټ کنترول  بم په ذريعه ناکام بريد شوى وو .دغه پريکړه د کويټې يوې محکمې کړې ده ،
دادالله  د طالبانو يو ستر قوماندان دى چې په نامعلوم ځاى کې په پټه شپې او ورځې تيره وى . ده څو ورځې وړاندې  خبرى رسنيو ته د يو نامعلوم ځاى څخه ويلې وو چې ٢٠٠ طالب اورپکې چمتو شوې چې ځان وژونکى بريدونه  په افغانستان  کې د بهرنيو او دولتې ځواوکونو پر وړاندې تر سره کړى .  ",ملا دادالله په غيابى ټوګه په عمر ىبند محکوم شو.
453,,"
					    					    د سختو اورښتونو له کبله  د سيلابونو د راوتو له امله د بلخ ولايت د د
دهداى  او مزار ته څيرمه د کارته سجادى په سيمو کې ٣٠ کورونه په بشپړه توګه وران او کابو ١٠٠ کورونو ته زيان رسيدلى دى .  د سيمې ٣ تنه اوسيدونکى ټپيان شوى هم دى . به لومړيو شيبو کې له سيلاب ځپلو سره هيڅ ډول مرستې ونه شوې   له يو اوږده ځنډ وروسته له يو شميرکورنيو سره د خيمو . کمپلو او خوراکىتوکومرسته شوې ده ، چې نا کافى بلل شوې ده .  ",په بلخ کې سيلا بونو يو شميراوسيدونکى ځپلى .
454,حقمل,"
					    					    د قندهار د سپين بولدک په سرحدى ولسوالى کې په يو بازار کې  په يوه چاودنه کې دوه تنه چې د پوليسو پر وينا چاوديدونکې توکى يې ځاى پرځاىکول  وژل شوى دى . د وژل شويو کسانو هويت نه دى معلوم   .ځايى پوليس وايې  نورو ته په دغه پېښه کې زيان نه دى رسيدلى  يوازې هغه دکان چې په کې چاودنه شوې ويجاړ شوى دى . ",چاودنې دوه بم خښونکى ووژل .
455,حقمل,"
					    					    د قندهار او هرات د لويې لارې په اوږدو کې د ګرشک  په سيمه کې دوه تنه امريکايى سرتيرى هغه وخت ټپيان شول چې فوځى موټر يې له ماين سره ولګيد او چاودنه وشوه . د يو تن ټپونه د انديښنې وړ بلل شوى دى . فوځى ګاډى هم ويجاړ شوى دى . د پېښې په اړوند څوک نه دى نيول شوى . ",د ماين چاودنې دوه تنه امريکايى سرتيرى ټپيان  کړل .
456,حقمل,"
					    					    د هغه تړون له مخې چې د پنجشنبې په ورځ د افغانستان د مالې وزارت د وزير ډاکتر احدىاود ډنمارک هېواد  د استازى ډاکتر جيمز هارلو تر مينځ په کابل لاسليک شو،ډنمارک  هېواد  د پنځو کلونو په بهير کې  د افغانستان د پرمختيايى پروګرامونو د تمويلولو له پاره  ١٠٥ ميليونه ډالره مرسته کوى .ډنمارک تر اوسه  پورې څه ناڅه ١٤٠ ميليونه ډالره له افغانستان سره مرسته کړې ده . په دغه مرسته کې  د زده کړې،د بشرى حقونو تامينول ،ادارى اصلاحات ،دملى پيوستون اويو شمير نور ې پروژې اوپروګرامونه شامل دى . ",له افغانستان سره دډنمارک ١٠٥ ميليونو ډالرومرسته
457,حقمل,"
					    					    د خبرى رسنيو د خبر له مخې د کيوبا د خليج د ګوانتانامو  په جيل کې يو شمير بنديانو د څو پرله پسې ورځو له پاره د ډوډى د نه خوړلو  په اعتصاب لاس پورې کړى دى . په دغه جيل کې  څه ناڅه ٥٠٠ تنه بنديان اوسيږى . په رپوټونو کې راغلى چې د اعتصاب کونکو شمير  دهرې ورځې په تيريدو سره مخ پر زياتيدو دى  ، په لومړيو کې ٤٥ تنو بنديانو د ډوډى دنه خوړلو اعتصاب پيل کړى وو ، چې اوس يې شمير  کابو ٨٤ تنو ته رسيدلى دى . دا هم ويل شوى چې يو شمير ته د امريکايى ساتونکو له خوا په زرو سره د سپوږمې له لارې سيروم ورکړ شوى دى . ",په ګوانتاناموکې د بنديانو د نه خوړلواعتصاب .
458,حقمل,"
					    					    د افغانستان د اطلاعاتو او فرهنګ وزير ډاکتر سيد مخدوم رهين  د پاکستان د کورنيو پخوانى وزير  جنرال نصيرالله بابر ته د يو ليک په استولو سره له ده څخه غو شتنه کړې ،چې  د افغانستان يو شمير تاريخى اثار چې له ده سره شته  بيرته د افغانستان موزيم ته وسپاري .په ليک کې ويل شوى چې ښاغلى بابر به په دغه برخه کې د زړه له کومى مرسته وکړى .په تيرو دريو لسيزو او دخونړيو جګړو په ترځ کې د افغانستان د ملى موزيم او يو شمير نورو موزيمونو تاريخى او لرغونى اثارلوټ او بهرته  قاچاق او ليږدول شوى دى .جنرال بابر هم په تيرو کلونو کې د افغانستان يو شمير تاريخى اثار ټول او له ځان سره په خپل شخصى موزيم کې ساتلى دى .  ديادولو وړ ده چې د افغانستان لرغونو شتمنيو او په تيره بيا د کابل ملى موزيم ته هغه وخت ډير زيان ورسيد او تاريخى اثار يې لوټ او يا بهر ته قاچاق او ليږدول شول چې د استاد ربانې د حکومت او واکمنې پر وخت کې کابل موزيم ويجاړ اوتر وسله وال لوټ لاندې راغۍ . جنرال بابر ددغه ليک په ځواب کې  تراوسه خپل دريځ نه دى بيان کړى  . 					    ",له بابرڅخه د تاريخي اثارو دبيرته ستنيدو غوښتنه
459,حقمل,"
					    					    د جوزجان ولايت ځايى پوليسو منلې چې د اندخوى ولسوالى په مربوطاتو کې يې دغلود يوې ډلې  مشر چې په ظابط سلام مشهور دى نيولى دى .نيول شوى کس  د پوليسو له خواد فارياب او جوزجان دلويې لارې په اوږدو کې په  غلاوو ،ورانکاريواو د مسافرينو په ځورونې تورن دى . پوليسو ويلى چې دغې ډلې څو موده وړاندې  حج ته دافغان تلونکو ډلې پيسې او مالونه هم لوټ کړى وو.  نيول شوىکس د فارياب ولايت د سبز پوش ولسوالى اوسيدونکى دى . ددغې ډلې د نورو کسانود نيولو هڅې د پوليسو له خوا په سيمه کې روانې دى . ",په جوزجان کې دغلود يوې ډلې  مشر نيول شوى دى .
460,,"
  د ساينس پوهنځۍ چې د کابل پوهنتون په غېږه کې يو له لمړنيو پوهنځيو څخه شميرل کېږي د تېرې چهارشنبې په ورځ د مرغومي د مياشتې په اوومې نيټې د خپلو فارغانو 60 مه کليزه په شانداره مراسمو سره ولمانځله 	  بصير بهيروردګ له کابل څخه  د ساينس پوهنځۍ چې د کابل پوهنتون په غېږه کې يو له لمړنيو پوهنځيو څخه شميرل کېږي د تېرې چهارشنبې په ورځ د مرغومي د مياشتې په اوومې نيټې د خپلو فارغانو 60 مه کليزه په شانداره مراسمو سره ولمانځله . دا محفل چې د کابل ښار د اسيا په هوټل کې جوړ شوی وو د سهار په لسوبجو د قران کريم په څو مبارکو ايتونو سره پيل وروسته د ساينس دپوهنځۍ سرپرست او د کمپيوټر ساينس د څانګې امرښاغلي پوهندوی همايون ناصري خبرې وکړې او په خپلو خبرو کې يې په ډير وياړ دا خبره غبرګوله چې موږ خپلې افغاني ټولنې ته يو ځلې بيا خپل لوړ استعدادونه وړاندې کوو تر څو د خپل کړيدلي هيواد د بچيانو د روزلو په برخه کې په پوره ايماندارۍ خدمت وکړي.وروسته د کابل پوهنتون اوسني سرپرست او اداري معين ښاغلي پوهاند ظاهر ستانکزي اوږدې خبرې وکړې او له ټولو فارغانو يې خپله خوښي څرګندوله .وروسته د همدې پوهنځۍ د اړونده څانګو امرينو هر يوه پوهاند نور احمد ميرازي او پوهاند همکار اوږدې خبرې وکړې او هيله يې لرله تر څو همدا فارغان خپل مسړليت وپيژني اوکومه درنده دنده يې چې په غاړه کې ده په ښه صورت سره سرته ورسوي. د پروګرام دوهمه برخه ممتازو محصلينو ته دډاليو ورکول وو چې د شاداب ظفر د شرکت لخوا برابر شوي وو . د پروګرام دريمه برخه د ډوډۍ پروګرام وو چې تر دوو بجو يې دوام وموند. په دې محفل کې په زړه پورې خبره داوه چې د ټولو فارغانو په غاړو کې ځانګړې جامې وې چې د دوی دفراغت ښکارندويي يې کوله او په همدې جامو کې يې د خپلو استادانو څخه دخپل فراغت ستاينليکونه تر لاسه کړل چې له دې وروسته استادانو هم پخپل وار هغه ډالۍ تر لاسه کړې کومې چې د همدې پوهنځۍ د محصلينو لخوا برابر شوي وو . وروسته محفل په سندريزې فضا سره تود وساتل شو چې ډيری برخه يې ملي اتڼ ته ځانګړې شوې وه چې استادانو او محصلينو پکې پخپل وار څڼې واړولې. پروګرام د مازديګر تر پنځو بجو دوام وموند او په ډيرې خوښۍ او خوشحالۍ سره په داسې حال کې چې دټولو محصلينو په شونډو موسکا او په سترګو کې يې د خوښۍ اوښکې ګرځيدې پای ته ورسيد.








 ",د کابل پوهنتون د ساينس پوهنځي خپله 60 مه کليزه ولمانځله
461,حقمل,"
					    					    د کورنيو چارو وزارت د يوې اعلاميې په خپرولو سره په کابل ښار کې له ټولو  داخلى او بهرنيو موسسو څخه په ټينګه غوښتنه کړې ده چې تړل شوى سړکونه دې بيرته د ترافيکو پر مخ پرانيزى . په اعلاميه کې راغلى که چيرته د يوې اونۍ په ترځ کې تړل شوى لارې او سړکونه  د ترافيکو پر مخ خلاص نه شى، له اړوندو ادارو سره به قانونى چلند تر سره شى . دترافيکو د يوې سرچينې له قوله څا ناڅه د کابل ښار ٥٦ واړه او لوى سړکونه د کابل ښار په مختلفو سيمو کې د موسساتو له خوا تړل شوى دى .  دکورنيو چارو وزارت ويلى دى چې  د افغان ولسمشر کرزى له لارښونى سره سم يې په داډول اقدام لاس پورې کړى دى  .د لارو بنديدل
په کابل ښار کې د اوسيدونکو او ترافيکو په وړاندې سترې ستونزې جوړې کړى دى اوښاريانو په تکرار سره  له دولت څخه غوښتنه درلوده چې لارې د بيرته پرانيستل شى . ", دکابل ټول تړل شوى سړکونه به بيرته پرانيستل شى 
